"pair","method_code","b_fast","se_fast","pval_fast","b_native","se_native","pval_native","abs_beta_delta","abs_se_delta","abs_pval_delta","relative_se_delta"
313,"simple_mode",-0.222886087972263,153.632961813169,0.998846020524126,-0.222886087972263,162.233446983381,0.998907196422531,0,8.60048517021261,6.11758984055966e-05,0.0530130212365741
313,"weighted_mode",-0.222886087972263,153.53364497288,0.998845274045959,-0.222886087972263,158.081605340283,0.998878495142669,0,4.54796036740282,3.32210967100011e-05,0.0287697000395017
314,"ivw",-0.194106469005318,0.145102832664159,0.180988835237457,-0.194106469005318,0.145102832664159,0.180988835237458,1.11022302462516e-16,0,1.66533453693773e-16,0
314,"egger",0.0890202925151521,0.214464896926694,0.679193748576956,0.0890202925151524,0.214464896926694,0.679193748576956,2.4980018054066e-16,2.77555756156289e-17,7.7715611723761e-16,1.294178022295e-16
314,"weighted_median",-0.141270705836159,0.115411309766058,0.22092848936082,-0.141270705836159,0.11629413415666,0.2244535618393,0,0.000882824390601986,0.00352507247848036,0.00759130627700214
314,"simple_mode",-0.0709617485483209,52.0989614717396,0.998916585143714,-0.0709617485483209,52.8918879314592,0.998932827100926,0,0.792926459719631,1.62419572116157e-05,0.0149914569271408
314,"weighted_mode",-0.0709617485483209,52.0989614717396,0.998916585143714,-0.0709617485483209,54.5147861510881,0.998964596683359,0,2.41582467934847,4.80115396452874e-05,0.0443150354227383
315,"ivw",0.0364350695504106,0.147727069179997,0.80518859919089,0.0364350695504105,0.147727069179997,0.80518859919089,4.16333634234434e-17,2.77555756156289e-17,2.22044604925031e-16,1.87884155352803e-16
315,"egger",0.0779360906852154,0.215950108338746,0.719126521447246,0.0779360906852152,0.215950108338746,0.719126521447247,2.08166817117217e-16,2.77555756156289e-17,7.7715611723761e-16,1.28527722579748e-16
315,"weighted_median",0.201241451940204,0.10405509052558,0.05311441950621,0.201241451940204,0.10709079012035,0.0602217282646136,8.32667268468867e-17,0.00303569959477006,0.0071073087584036,0.0283469716803704
315,"simple_mode",-0.328866827956857,37.9408195979121,0.993105424429385,-0.328866827956857,40.8127458650142,0.993590573418969,0,2.8719262671021,0.000485148989583739,0.0703683667009526
315,"weighted_mode",0.616224537212958,37.8865786968229,0.987062990578653,0.616224537212958,42.0690962834666,0.988349092263288,0,4.18251758664368,0.00128610168463483,0.0994201909748993
316,"ivw",-0.171984061256482,0.146005004396414,0.238823458720337,-0.171984061256482,0.146005004396414,0.238823458720337,0,5.55111512312578e-17,2.22044604925031e-16,3.80200332589566e-16
316,"egger",-0.211709426670879,0.215607501566706,0.32909929571267,-0.211709426670879,0.215607501566706,0.32909929571267,3.33066907387547e-16,8.32667268468867e-17,5.55111512312578e-16,3.86195870931352e-16
316,"weighted_median",-0.0913480043775683,0.140298877120905,0.51498467175444,-0.0913480043775683,0.135823099786763,0.501232783502549,0,0.00447577733414131,0.013751888251891,0.0329529906265437
316,"simple_mode",-0.513338482349335,28.5155486604592,0.985681483499951,-0.513338482349335,28.144936939301,0.985492958713081,0,0.370611721158163,0.000188524786869815,0.0131679712751692
316,"weighted_mode",-0.00251961222938946,28.6119325270982,0.999929953539446,-0.00251961222938946,29.7280447144584,0.99993258336959,0,1.1161121873602,2.62983014409635e-06,0.0375440833085592
317,"ivw",-0.226282954597701,0.145391341731658,0.119619755354808,-0.226282954597701,0.145391341731658,0.119619755354808,0,5.55111512312578e-17,1.66533453693773e-16,3.81805068789531e-16
317,"egger",-0.198849303885782,0.208360085259867,0.34277929779562,-0.198849303885782,0.208360085259867,0.34277929779562,0,0,0,0
317,"weighted_median",-0.255296770007082,0.113333447707325,0.0242833533805331,-0.255296770007082,0.108505435563995,0.0186302603876739,0,0.0048280121433297,0.00565309299285922,0.0444955786614229
317,"simple_mode",0.24546693919044,14.0112534606944,0.986065441647683,0.24546693919044,14.1840360467352,0.986235167965666,0,0.17278258604083,0.000169726317982399,0.0121814824406485
317,"weighted_mode",-0.555555376204546,13.9014573848063,0.968220307833808,-0.555555376204546,13.6639155391447,0.967668135763156,0,0.237541845661649,0.000552172070651724,0.017384610215215
318,"ivw",-0.122165074917168,0.158814770735684,0.441756825762559,-0.122165074917168,0.158814770735684,0.441756825762559,2.77555756156289e-17,5.55111512312578e-17,0,3.49533931725062e-16
318,"egger",-0.044673013397749,0.240748281716302,0.85326026664065,-0.0446730133977491,0.240748281716302,0.853260266640649,1.2490009027033e-16,3.05311331771918e-16,5.55111512312578e-16,1.26817657677697e-15
318,"weighted_median",0.0770375903755488,0.108574078598672,0.47798978875326,0.0770375903755489,0.10966113977798,0.482363765191896,6.93889390390723e-17,0.00108706117930854,0.00437397643863591,0.00991291155198099
318,"simple_mode",0.239265693421846,49.1554564541336,0.996128255912726,0.239265693421846,47.6167230141323,0.996003141630264,0,1.53873344000134,0.000125114282462424,0.0323149797508042
318,"weighted_mode",0.239265693421846,48.8081076840756,0.996100702402802,0.239265693421846,49.549798594397,0.996159068949948,0,0.741690910321424,5.83665471464156e-05,0.0149685958643895
319,"ivw",0.0358125843570092,0.133927495144427,0.789159060157459,0.0358125843570092,0.133927495144427,0.789159060157459,2.08166817117217e-17,0,1.11022302462516e-16,0
319,"egger",0.337691363977632,0.19710674544411,0.0905411866756614,0.337691363977632,0.19710674544411,0.0905411866756619,7.21644966006352e-16,1.38777878078145e-16,4.30211422042248e-16,7.04074727455206e-16
319,"weighted_median",0.105695144556505,0.106635933867821,0.321598886752931,0.105695144556505,0.108441148199393,0.329720269394627,0,0.00180521433157149,0.00812138264169654,0.0166469496270199
319,"simple_mode",0.826463920264274,64.3510345324586,0.989784586283312,0.826463920264274,67.9760096562297,0.990329318485748,0,3.62497512377111,0.000544732202436338,0.0533272715198117
319,"weighted_mode",0.826463920264274,64.3510345324586,0.989784586283312,0.826463920264274,61.4804334933358,0.989307643826712,0,2.8706010391228,0.000476942456600127,0.0466912947097869
320,"ivw",-0.193050115370885,0.158861631387447,0.22428631390753,-0.193050115370885,0.158861631387447,0.22428631390753,2.77555756156289e-17,5.55111512312578e-17,5.55111512312578e-17,3.49430826980946e-16
320,"egger",-0.308217919078122,0.226928067095554,0.178212420442657,-0.308217919078122,0.226928067095554,0.178212420442657,5.55111512312578e-17,0,2.77555756156289e-17,0
320,"weighted_median",-0.401829349021006,0.161528316587368,0.0128582531958165,-0.401829349021006,0.16613318655908,0.0155753044162178,0,0.00460486997171197,0.0027170512204013,0.0277179416532433
320,"simple_mode",-0.214156131198909,17.3343529519796,0.990173216821847,-0.214156131198909,19.6310649016804,0.991322839834234,0,2.29671194970071,0.00114962301238752,0.116993752565309
320,"weighted_mode",-0.214156131198909,17.1806541683036,0.990085310635631,-0.214156131198909,18.2177400511736,0.990649699544389,0,1.03708588287002,0.000564388908758429,0.056927252225405
321,"ivw",-0.324345285127669,0.12297099311479,0.00835010225805786,-0.324345285127669,0.12297099311479,0.00835010225805782,5.55111512312578e-17,2.77555756156289e-17,3.29597460435593e-17,2.25708314721991e-16
321,"egger",-0.219010966556626,0.184448745618735,0.238590967758811,-0.219010966556626,0.184448745618735,0.23859096775881,2.77555756156289e-16,0,5.27355936696949e-16,0
321,"weighted_median",-0.141580717038709,0.126320022526202,0.2623688390076,-0.141580717038709,0.128200576057473,0.26943318688095,1.66533453693773e-16,0.00188055353127078,0.00706434787335025,0.0146688383867146
321,"simple_mode",-0.676139329414443,57.4128527700875,0.990632653410546,-0.676139329414443,61.752234570282,0.991290877149797,0,4.33938180019455,0.000658223739250619,0.0702708465595002
321,"weighted_mode",-0.676139329414443,57.6995849385817,0.990679201316147,-0.676139329414443,60.3492660059954,0.991088420438701,0,2.64968106741367,0.000409219122554427,0.0439057712342423
322,"ivw",-0.0634592806891072,0.180794349164643,0.725586422452954,-0.0634592806891073,0.180794349164643,0.725586422452954,5.55111512312578e-17,2.77555756156289e-17,1.11022302462516e-16,1.53520150070359e-16
322,"egger",-0.297377644921088,0.286653266890241,0.302669241067045,-0.297377644921088,0.286653266890241,0.302669241067045,4.9960036108132e-16,1.11022302462516e-16,5.55111512312578e-16,3.8730520557795e-16
322,"weighted_median",-0.186918791622661,0.140186560055307,0.182414534949492,-0.186918791622661,0.1379773247959,0.1755110564018,1.11022302462516e-16,0.00220923525940722,0.00690347854769147,0.016011582067381
322,"simple_mode",-0.239793372157025,58.0360378771697,0.996713468121739,-0.239793372157025,63.2121990567037,0.996982585992736,0,5.17616117953403,0.000269117870996594,0.0818854787015213
322,"weighted_mode",-0.239793372157025,57.8600414442699,0.996703471334227,-0.239793372157025,59.8973840077647,0.996815598454817,0,2.0373425634948,0.000112127120590388,0.0340138821961022
323,"ivw",-0.0986775417489441,0.163129664522225,0.545243782542339,-0.098677541748944,0.163129664522225,0.54524378254234,1.11022302462516e-16,2.77555756156289e-17,2.22044604925031e-16,1.70144257311627e-16
323,"egger",-0.444879821480858,0.249746770599513,0.078655028991162,-0.444879821480857,0.249746770599512,0.0786550289911622,8.32667268468867e-16,2.4980018054066e-16,2.63677968348475e-16,1.00021385638349e-15
323,"weighted_median",-0.349889232824649,0.129295416651294,0.00680739348348113,-0.349889232824649,0.129980800053952,0.00710562139616345,0,0.000685383402658446,0.000298227912682318,0.00527295879371383
323,"simple_mode",0.761782727667651,42.4792195028858,0.985736348849618,0.761782727667651,45.6762748135395,0.98673461853553,0,3.1970553106537,0.000998269685912434,0.0699937839437382
323,"weighted_mode",-0.74351833157859,42.3371986223549,0.986031600618096,-0.74351833157859,44.2645655296009,0.986639753186899,0,1.92736690724603,0.000608152568802756,0.043541981812905
324,"ivw",-0.456017365752919,0.177145527107863,0.010045684907586,-0.456017365752919,0.177145527107863,0.0100456849075861,3.88578058618805e-16,2.77555756156289e-17,7.63278329429795e-17,1.56682339479724e-16
324,"egger",-0.157600136977342,0.245855860396068,0.523337584186605,-0.157600136977342,0.245855860396068,0.523337584186606,6.38378239159465e-16,1.11022302462516e-16,1.33226762955019e-15,4.51574765326568e-16
324,"weighted_median",-0.159845877923889,0.13535729101528,0.23763525142924,-0.159845877923889,0.131710268788472,0.224893847962241,5.55111512312578e-17,0.0036470222268084,0.0127414034669991,0.027689733384916
324,"simple_mode",0.117704875049671,56.8046549018606,0.998351800072462,0.117704875049671,60.0693686313672,0.998441378070081,0,3.26471372950661,8.95779976194389e-05,0.0543490601597872
324,"weighted_mode",0.117704875049671,57.2502840800382,0.998364629439848,0.117704875049671,66.0430393197189,0.998582357100677,0,8.79275523968075,0.000217727660829392,0.133136744314786
325,"ivw",0.28541785800039,0.145582687336613,0.0499349722418269,0.28541785800039,0.145582687336613,0.0499349722418269,5.55111512312578e-17,2.77555756156289e-17,0,1.90651622960175e-16
325,"egger",0.278152204016482,0.21707565895816,0.203768723145512,0.278152204016482,0.21707565895816,0.203768723145512,5.55111512312578e-17,5.55111512312578e-17,8.32667268468867e-17,2.55722596894003e-16
325,"weighted_median",0.145109951722433,0.124606952856057,0.244204687691448,0.145109951722433,0.119872773690708,0.226074425134831,2.77555756156289e-17,0.0047341791653497,0.018130262556617,0.0394933646698181
325,"simple_mode",0.0390917197009957,76.5585637215947,0.99959384606971,0.0390917197009957,93.911107907263,0.999668893672915,0,17.3525441856683,7.50476032048697e-05,0.184776269520789
325,"weighted_mode",0.0390917197009957,76.5585637215947,0.99959384606971,0.0390917197009957,81.9470570524139,0.999620553039422,0,5.38849333081922,2.67069697119648e-05,0.0657557882447529
326,"ivw",0.0188115785682623,0.0867372358125049,0.828301802655313,0.0188115785682623,0.0867372358125049,0.828301802655313,3.46944695195361e-18,1.38777878078145e-17,0,1.5999804095456e-16
326,"egger",-0.0896851335867402,0.130769845624455,0.494806678597051,-0.0896851335867401,0.130769845624455,0.494806678597052,1.11022302462516e-16,0,5.55111512312578e-16,0
326,"weighted_median",-0.000266664535839289,0.0775440083988114,0.997256176188298,-0.000266664535839289,0.0801045441165101,0.997343881980388,0,0.00256053571769876,8.77057920909419e-05,0.0319649246611344
326,"simple_mode",0.0398246217361653,1.06342208141134,0.970218750902063,0.0398246217361653,1.13496024190144,0.97209509943506,0,0.0715381604900964,0.00187634853299645,0.0630314242287872
326,"weighted_mode",-0.0843647764222139,1.05654278659681,0.936553633533273,-0.0843647764222139,1.10182995859395,0.939156126861301,0,0.0452871719971413,0.00260249332802742,0.0411017794932101
327,"ivw",-0.11616453966561,0.0952009839140515,0.222387876196283,-0.11616453966561,0.0952009839140515,0.222387876196283,1.38777878078145e-17,4.16333634234434e-17,2.4980018054066e-16,4.37320726233569e-16
327,"egger",-0.181487439591756,0.146858061122473,0.220148797943797,-0.181487439591756,0.146858061122473,0.220148797943797,2.77555756156289e-17,5.55111512312578e-17,2.77555756156289e-17,3.77991856946578e-16
327,"weighted_median",-0.1032112426209,0.090561684783505,0.254420094777276,-0.1032112426209,0.0912590891972151,0.258067946749397,2.77555756156289e-17,0.000697404413710051,0.00364785197212064,0.00764202689118372
327,"simple_mode",-0.0811628692194673,3.276077287351,0.980295838409647,-0.0811628692194673,3.63946521913917,0.982262881889115,0,0.36338793178817,0.00196704347946763,0.0998465186250966
327,"weighted_mode",-0.0811628692194673,3.276077287351,0.980295838409647,-0.0811628692194673,3.54729085005612,0.981802073175505,0,0.271213562705125,0.00150623476585832,0.0764565337800913
328,"ivw",-0.0481842066601434,0.0764792070231832,0.528674854985717,-0.0481842066601433,0.0764792070231833,0.528674854985718,1.04083408558608e-16,4.16333634234434e-17,1.11022302462516e-15,5.44374935932887e-16
328,"egger",0.0793487278572598,0.111701188511578,0.479542926786522,0.0793487278572598,0.111701188511578,0.479542926786522,0,1.38777878078145e-17,0,1.24240287795828e-16
328,"weighted_median",-0.121433292430249,0.0732306767675402,0.0972710867223422,-0.121433292430249,0.078380852255796,0.121316247485952,0,0.00515017548825583,0.0240451607636099,0.0657070616105095
328,"simple_mode",-0.0893250966694982,9.56507760865329,0.992571890677774,-0.0893250966694982,9.70435305540431,0.992678494739385,0,0.139275446751013,0.000106604061611115,0.0143518528186122
328,"weighted_mode",-0.0893250966694982,9.64484792613725,0.992633325074813,-0.0893250966694982,10.0074790303066,0.992900256665213,0,0.362631104169335,0.000266931590400254,0.0362360093956875
329,"ivw",-0.154799920235927,0.111644619954458,0.165581558771353,-0.154799920235926,0.111644619954458,0.165581558771353,5.55111512312578e-17,1.38777878078145e-17,8.32667268468867e-17,1.24303238377949e-16
329,"egger",0.00941461239360404,0.167756577072422,0.955385601051618,0.00941461239360408,0.167756577072422,0.955385601051618,4.16333634234434e-17,5.55111512312578e-17,2.22044604925031e-16,3.30902979781789e-16
329,"weighted_median",0.0899648524279135,0.103889227822562,0.386507153121266,0.0899648524279138,0.102386378678473,0.379574862863558,3.05311331771918e-16,0.00150284914408924,0.00693229025770842,0.0146782136792696
329,"simple_mode",-0.405622374230461,11.544884322844,0.972059025324123,-0.405622374230461,12.2284760888953,0.973620374395669,0,0.683591766051267,0.00156134907154526,0.0559016316572788
329,"weighted_mode",0.258352742118994,11.4713929004797,0.982087366687568,0.258352742118994,12.0123736717748,0.982893938503329,0,0.540980771295079,0.00080657181576016,0.0450352932798128
330,"ivw",0.0870823751628836,0.0802109656871364,0.277626474352385,0.0870823751628836,0.0802109656871365,0.277626474352385,4.16333634234434e-17,4.16333634234434e-17,5.55111512312578e-16,5.19048275591577e-16
330,"egger",0.042927050771041,0.115037242573419,0.710017908226932,0.0429270507710409,0.115037242573419,0.710017908226933,1.17961196366423e-16,5.55111512312578e-17,1.11022302462516e-15,4.825493900015e-16
330,"weighted_median",0.110351459960121,0.0588544362097862,0.060794144591377,0.110351459960121,0.0606708078500794,0.0689334095072618,0,0.00181637164029321,0.00813926491588477,0.0299381482570919
330,"simple_mode",-0.00304379764884599,3.96374543813059,0.999389185048325,-0.00304379764884599,3.78157995765433,0.999359761004239,0,0.182165480476255,2.94240440855686e-05,0.0481717912925607
330,"weighted_mode",-0.00304379764884599,4.06814714975319,0.999404860517251,-0.00304379764884599,3.80774570839101,0.999364160544448,0,0.260401441362175,4.06999728028712e-05,0.0683872982348418
331,"ivw",0.0245784962695237,0.118796013104112,0.836090578581484,0.0245784962695237,0.118796013104112,0.836090578581484,6.93889390390723e-18,1.38777878078145e-17,0,1.16820316146907e-16
331,"egger",0.122593639254816,0.188166482953099,0.51658017503552,0.122593639254816,0.188166482953099,0.51658017503552,1.38777878078145e-17,2.77555756156289e-17,0,1.47505417436893e-16
331,"weighted_median",-0.000782139206629384,0.099616093564727,0.993735446118528,-0.000782139206629336,0.100361356570942,0.993781964475267,4.7271214720368e-17,0.000745263006215205,4.65183567388561e-05,0.00742579645870373
331,"simple_mode",0.0592846333019923,2.5135765971568,0.981241032403307,0.0592846333019923,2.62752784110192,0.982054432795669,0,0.113951243945117,0.000813400392362107,0.0433682346434542
331,"weighted_mode",-0.115222751593672,2.52085426953649,0.963655632353063,-0.115222751593672,2.59520059524421,0.964696109466317,0,0.0743463257077219,0.00104047711325406,0.0286476220157948
332,"ivw",0.133990070524641,0.0995964731841798,0.178518860572709,0.133990070524641,0.0995964731841798,0.178518860572709,0,0,0,0
332,"egger",-0.0708901806315376,0.153784112968765,0.646069424687801,-0.0708901806315372,0.153784112968765,0.646069424687802,3.46944695195361e-16,2.77555756156289e-17,1.4432899320127e-15,1.80484024518621e-16
332,"weighted_median",-0.0518545810017072,0.0784343598037376,0.508534893744062,-0.0518545810017072,0.083183052325374,0.533035391722269,0,0.00474869252163643,0.0245004979782066,0.0570872598310256
332,"simple_mode",0.0758958794284936,17.1845176253794,0.996486992290077,0.0758958794284936,15.9416968785095,0.99621311889296,0,1.24282074686993,0.000273873397116375,0.0779603800236185
332,"weighted_mode",0.0758958794284936,17.2220551412301,0.996494649257631,0.0758958794284936,17.7837920340128,0.99660537212995,0,0.561736892782733,0.000110722872318725,0.0315870142716677
333,"ivw",0.171205097109502,0.104087616729578,0.100007524353276,0.171205097109502,0.104087616729578,0.100007524353276,2.77555756156289e-17,4.16333634234434e-17,1.2490009027033e-16,3.99983828351144e-16
333,"egger",0.17810341135889,0.159513171347158,0.267531852467572,0.178103411358891,0.159513171347158,0.267531852467571,1.94289029309402e-16,5.55111512312578e-17,7.21644966006352e-16,3.48003558342186e-16
333,"weighted_median",-0.13242216944369,0.0881093485160454,0.132857136075438,-0.13242216944369,0.0937262331978508,0.157696504427249,0,0.00561688468180545,0.0248393683518111,0.059928629265923
333,"simple_mode",-0.214803438480258,7.52485358805689,0.977297005255423,-0.214803438480258,6.63329787983556,0.974246599892391,0,0.891555708221335,0.00305040536303247,0.134406101515742
333,"weighted_mode",-0.214803438480258,7.57180074213671,0.977437731444857,-0.214803438480258,6.58741751613141,0.974067295493573,0,0.984383226005304,0.00337043595128417,0.149433859869171
334,"ivw",0.238972641973734,0.128560568010508,0.0630507960574647,0.238972641973734,0.128560568010508,0.0630507960574646,5.55111512312578e-17,8.32667268468867e-17,1.52655665885959e-16,6.47684808300479e-16
334,"egger",0.128365256126192,0.199776896391626,0.522357878601793,0.128365256126192,0.199776896391626,0.522357878601792,1.38777878078145e-16,1.11022302462516e-16,7.7715611723761e-16,5.55731440761182e-16
334,"weighted_median",0.143846642292893,0.0933758071791452,0.123435363114523,0.143846642292893,0.0929926933097705,0.121897099791337,0,0.000383113869374757,0.00153826332318613,0.00411982765246465
334,"simple_mode",-0.0633721221745096,9.91354911115341,0.994915294846915,-0.0633721221745096,10.5087144083679,0.99520326554289,0,0.595165297214502,0.000287970695975082,0.0566354050634949
334,"weighted_mode",-0.0633721221745096,9.98970963633955,0.994954059590827,-0.0633721221745096,10.5404315822174,0.995217699202548,0,0.550721945877894,0.000263639611720823,0.0522485195774153
335,"ivw",0.239251551464616,0.115264121231918,0.0379234603005952,0.239251551464616,0.115264121231918,0.0379234603005953,8.32667268468867e-17,0,8.32667268468867e-17,0
335,"egger",0.169328172450812,0.187257217418338,0.368575524451628,0.169328172450812,0.187257217418338,0.368575524451628,1.11022302462516e-16,1.38777878078145e-16,0,7.41108300077484e-16
335,"weighted_median",0.0670760558322015,0.101308518230643,0.507909122630879,0.0670760558322015,0.105767815638929,0.525961985498811,1.38777878078145e-17,0.00445929740828599,0.0180528628679322,0.0421611941340377
335,"simple_mode",-0.21102802899793,0.707883381938474,0.766381574391736,-0.21102802899793,0.656200550178343,0.748591160450411,0,0.0516828317601316,0.0177904139413243,0.0787607260403625
335,"weighted_mode",0.00126761782453855,0.711778212418793,0.998583413510895,0.00126761782453855,0.707243201591957,0.998574330032808,0,0.00453501082683627,9.08347808614707e-06,0.00641223671945982
336,"ivw",0.0431247881499471,0.0993987561325387,0.664392710445668,0.043124788149947,0.0993987561325387,0.664392710445668,4.85722573273506e-17,1.38777878078145e-17,3.33066907387547e-16,1.39617318644408e-16
336,"egger",0.215009538302261,0.155142098761393,0.169632356561553,0.215009538302261,0.155142098761393,0.169632356561553,5.55111512312578e-17,5.55111512312578e-17,2.22044604925031e-16,3.57808432878256e-16
336,"weighted_median",0.155787584421904,0.0804297413552996,0.0527526763162952,0.155787584421904,0.0819231445013269,0.0572194230650314,0,0.00149340314602726,0.00446674674873617,0.0182293191395147
336,"simple_mode",-0.0179216914427791,3.0656492377231,0.995349991900612,-0.0179216914427791,3.05165474116514,0.995328667808528,0,0.0139944965579679,2.13240920835522e-05,0.00458587151724273
336,"weighted_mode",-0.0179216914427791,3.16590021846351,0.9954972368284,-0.0179216914427791,3.22404276047618,0.995578439021247,0,0.0581425420126682,8.12021928470186e-05,0.0180340480360381
337,"ivw",-0.0101513430020997,0.118665137976995,0.931827225545433,-0.0101513430020996,0.118665137976995,0.931827225545433,3.64291929955129e-17,2.77555756156289e-17,2.22044604925031e-16,2.33898313260376e-16
337,"egger",0.0706614505546978,0.182187755007933,0.699157406457077,0.070661450554698,0.182187755007933,0.699157406457077,1.66533453693773e-16,5.55111512312578e-17,5.55111512312578e-16,3.04691998805522e-16
337,"weighted_median",-0.0386221747700401,0.0785370449965643,0.62288183728853,-0.0386221747700401,0.0830401142838918,0.641857969399072,3.46944695195361e-17,0.00450306928732749,0.0189761321105424,0.0542276383668345
337,"simple_mode",0.0177505155661681,7.86162675356356,0.998204035046241,0.0177505155661681,8.31764448055611,0.998302499288458,0,0.456017726992555,9.84642422169335e-05,0.0548253448507655
337,"weighted_mode",0.0177505155661681,7.71227165338992,0.998169254625803,0.0177505155661681,7.85984385385002,0.998203627656482,0,0.147572200460095,3.43730306794354e-05,0.0187754621089335
338,"ivw",0.125283118367301,0.112962832929688,0.267402165006879,0.125283118367301,0.112962832929688,0.267402165006879,5.55111512312578e-17,1.38777878078145e-17,1.11022302462516e-16,1.22852689224362e-16
338,"egger",0.136518355625684,0.181795633062671,0.454889563346811,0.136518355625684,0.181795633062671,0.454889563346811,8.32667268468867e-17,1.38777878078145e-16,1.11022302462516e-16,7.6337300154126e-16
338,"weighted_median",-0.054590590007177,0.0953939590823402,0.567142698851257,-0.054590590007177,0.0935205614313505,0.559403184024529,0,0.00187339765098972,0.00773951482672752,0.0200319333237205
338,"simple_mode",-0.411762935489383,16.4142706212943,0.980048330934336,-0.411762935489383,17.0134082084728,0.980750799775633,0,0.599137587178518,0.000702468841297321,0.0352156122886737
338,"weighted_mode",-0.411762935489383,16.4398082804835,0.980079317365552,-0.411762935489383,18.7740251035951,0.982555670142636,0,2.33421682311159,0.00247635277708458,0.124332252153248
339,"ivw",-0.295747482057215,0.117583438992234,0.0118960237134728,-0.295747482057215,0.117583438992234,0.0118960237134729,0,1.38777878078145e-17,1.73472347597681e-17,1.1802502058756e-16
339,"egger",-0.476983031791001,0.191398115622281,0.0147653907393453,-0.476983031791001,0.191398115622281,0.0147653907393452,5.55111512312578e-17,5.55111512312578e-17,3.29597460435593e-17,2.90029768844787e-16
339,"weighted_median",-0.046129821667611,0.100211881368544,0.645284481967732,-0.046129821667611,0.0979980774465265,0.637839485611609,0,0.0022138039220176,0.00744499635612272,0.0225902791126243
339,"simple_mode",-0.146747990082809,2.62865937860451,0.955617760807391,-0.146747990082809,2.7393577705793,0.957409489717816,0,0.110698391974785,0.00179172891042534,0.0404103447763142
339,"weighted_mode",0.0287039932760028,2.632106892135,0.991325793370025,0.0287039932760028,2.83612551250249,0.991949755927923,0,0.204018620367493,0.00062396255789765,0.0719356810790346
340,"ivw",0.017006578503686,0.122101082637552,0.88922669504377,0.017006578503686,0.122101082637552,0.88922669504377,0,1.38777878078145e-17,0,1.13658188019591e-16
340,"egger",0.110091477175547,0.202088168403903,0.587427474169939,0.110091477175548,0.202088168403903,0.587427474169938,2.35922392732846e-16,1.11022302462516e-16,7.7715611723761e-16,5.49375568789466e-16
340,"weighted_median",0.0414758871773433,0.0901462629360441,0.645447695787593,0.0414758871773433,0.0899228446797237,0.644627429409907,1.38777878078145e-17,0.000223418256320398,0.000820266377685952,0.00248455503288561
340,"simple_mode",0.0743545115919653,14.9115607667629,0.996033731771158,0.0743545115919653,13.9294373651635,0.995754084537634,0,0.982123401599376,0.000279647233524138,0.0705070402955107
340,"weighted_mode",0.0743545115919653,14.7110556063179,0.995979673757958,0.0743545115919653,13.3834543290634,0.995580872593544,0,1.32760127725451,0.000398801164413598,0.0991972060883789
341,"ivw",-0.0451092024529315,0.119086610761887,0.704841411895829,-0.0451092024529315,0.119086610761887,0.704841411895829,6.93889390390723e-18,0,0,0
341,"egger",-0.063186605893852,0.184487211064908,0.732873962193242,-0.063186605893852,0.184487211064908,0.732873962193243,6.93889390390723e-17,1.11022302462516e-16,4.44089209850063e-16,6.0178861082926e-16
341,"weighted_median",-0.390932824354529,0.0963814290421979,4.98986588063232e-05,-0.390932824354529,0.107008176680988,0.000258892845596318,0,0.0106267476387905,0.000208994186789995,0.0993078096309484
341,"simple_mode",0.1015468685684,14.4799466681381,0.994421779853532,0.1015468685684,14.5230874796759,0.994438349675091,0,0.0431408115377465,1.65698215588428e-05,0.00297049863523299
341,"weighted_mode",0.1015468685684,14.4071112964,0.994393579547753,0.1015468685684,14.8090881326655,0.994545757377986,0,0.401976836265433,0.000152177830233913,0.0271439289620246
342,"ivw",-0.274194471179305,0.115417087841565,0.017516480376888,-0.274194471179305,0.115417087841565,0.017516480376888,2.22044604925031e-16,6.93889390390723e-17,1.73472347597681e-17,6.01201610062486e-16
342,"egger",-0.296011555782099,0.180422032719271,0.104793840923997,-0.296011555782099,0.180422032719271,0.104793840923996,1.11022302462516e-16,5.55111512312578e-17,9.71445146547012e-17,3.07673904315394e-16
342,"weighted_median",-0.171384495306603,0.0968310269266206,0.0767381902767769,-0.171384495306603,0.102392398798684,0.0941697238156493,5.55111512312578e-17,0.00556137187206383,0.0174315335388724,0.0543143039650643
342,"simple_mode",-0.159797221732346,3.45912702075466,0.963267875831795,-0.159797221732346,3.41108807749155,0.962750951291079,0,0.0480389432631076,0.000516924540716168,0.0140831729265797
342,"weighted_mode",-0.159797221732346,3.49606345207809,0.963655681222469,-0.159797221732346,3.40559445194869,0.962690908773808,0,0.0904690001294046,0.000964772448661,0.0265648189782662
343,"ivw",-0.0813278878452925,0.114942120656078,0.4792215615837,-0.0813278878452925,0.114942120656078,0.4792215615837,1.38777878078145e-17,4.16333634234434e-17,2.22044604925031e-16,3.62211547740762e-16
343,"egger",-0.327184021228899,0.173875113195726,0.0635112798270299,-0.327184021228899,0.173875113195726,0.06351127982703,2.77555756156289e-16,1.11022302462516e-16,2.77555756156289e-17,6.38517499267081e-16
343,"weighted_median",-0.0904892944373539,0.0798637144028923,0.257194766661296,-0.0904892944373539,0.081972451983973,0.269637023296587,0,0.00210873758108072,0.012442256635291,0.0257249542991958
343,"simple_mode",-0.0919459406100007,0.773121390691542,0.905626690788202,-0.0919459406100007,0.815579272978047,0.910518018677046,0,0.0424578822865046,0.00489132788884317,0.0520585597172814
